,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,Predicted_Like
27558,Stiff Little Fingers,The Vibrators,spotify:track:73RUE4WBDyKp8jE2CL3eBc,0.35100000000000003,0.919,9,-10.112,0,0.0536,0.00133,0.000328,0.254,0.569,170.49900000000002,136733,4,67.51767,7,0,0
27560,We've Got Tonight,Glass Hammer,spotify:track:5XGIL4nkqwst2xxhNUeEkC,0.425,0.44299999999999995,7,-10.724,1,0.0604,0.13,3.71e-06,0.059000000000000004,0.29600000000000004,133.665,319190,4,25.16584,14,0,0
27568,Close Your Eyes,Edward Bear,spotify:track:5maBlG2eT1ax0m5o1XCuWY,0.289,0.447,5,-15.023,0,0.0682,0.358,2.46e-06,0.0998,0.479,160.292,178160,4,51.016020000000005,10,1,0
27582,The Way We Were,Barbra Streisand,spotify:track:1vZTgn4JXWMahR8r99ug5H,0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108,211093,3,32.83961,10,1,0
27584,China Girl,Iggy Pop,spotify:track:5nB8x0jxofKalTtaQLpGZL,0.401,0.857,3,-6.671,0,0.0482,0.00019099999999999998,0.252,0.387,0.41700000000000004,124.38,308928,4,52.59338,14,0,0
27591,Clock Chime,Nature's Mystic Moods,spotify:track:0wMgNf0MdPSQy9yIO1OdMx,0.29100000000000004,0.27399999999999997,11,-41.44,1,0.034,0.00805,0.000429,0.32,0.0398,81.044,47333,4,8.634210000000001,3,0,0
27601,Bruckner's Death,Nino Rota,spotify:track:3v4H2ZakbPzo4KvpBToiud,0.23199999999999998,0.354,7,-16.567,1,0.0411,0.955,0.93,0.105,0.0349,81.476,68707,1,26.39752,4,0,0
27610,Feels Like The First Time,Foreigner,spotify:track:36xEjbl8DtevPJgw6i9IuY,0.499,0.802,7,-4.537,1,0.0547,0.0136,1.56e-06,0.128,0.504,107.705,232333,4,30.13243,13,1,0
27612,The Bells,The Originals,spotify:track:2kLrFBgVs9BsyNQ6EDc5LH,0.242,0.696,7,-5.092,0,0.0527,0.348,0.0,0.209,0.45799999999999996,173.778,172560,3,26.569570000000002,9,1,0
27619,Rain Dance,The Guess Who,spotify:track:4sjgxbC6421xj4hSv2ZRFZ,0.431,0.721,2,-8.812000000000001,1,0.0299,0.0875,6.979999999999999e-05,0.226,0.295,141.22299999999998,165867,4,20.267020000000002,11,1,0
27626,I Go Crazy,Paul Davis,spotify:track:08kvJTpcthAvvvW0BAcGHN,0.534,0.457,4,-8.66,0,0.0266,0.259,0.0004,0.203,0.271,140.798,233893,4,36.56733,10,1,0
27629,L'éveil De L'acrobate,François Bréant,spotify:track:7hLAPpnZsMNQb9F8RaCGdU,0.38299999999999995,0.5579999999999999,0,-10.644,1,0.0318,0.461,0.0732,0.161,0.235,178.81099999999998,188613,3,23.86007,10,0,0
27638,"Get Away - 7""",Flipper,spotify:track:4VuCtPIzPeI2AQ57IaMkMK,0.24600000000000002,0.9590000000000001,2,-5.016,1,0.109,0.000168,0.0321,0.115,0.07200000000000001,141.502,177147,4,28.73337,9,0,0
27670,"Equinoxe, Pt. 2",Jean-Michel Jarre,spotify:track:4tyOqBrBcQkVWuTdn4agZ1,0.138,0.39,5,-11.892999999999999,0,0.0353,0.541,0.0254,0.151,0.0334,87.895,302747,4,31.53712,16,0,0
27674,Thunder 4,Nature's Mystic Moods,spotify:track:4xyIcl8tiiaqdsM75Yd3ho,0.172,0.6759999999999999,11,-29.611,1,0.0576,0.0145,0.841,0.129,0.0298,87.073,53947,4,0.0,2,0,0
27679,Liebe heißt das Lied,Peter Maffay,spotify:track:4ffmXvYaZEEf4ujEJacmHQ,0.369,0.289,0,-14.392999999999999,1,0.0301,0.292,8.18e-06,0.249,0.205,138.611,226293,4,71.0336,9,0,0
27683,Al Alba,Luis Eduardo Aute,spotify:track:5zftYFI80oeA7UKfisvRUt,0.654,0.195,4,-15.992,0,0.0443,0.345,0.000362,0.0837,0.307,112.134,297040,4,38.27922,13,0,0
27689,A Free Song (Rise up Children Shake the Devil Out of Your Soul),Taj Mahal,spotify:track:2ourPrCNQCtW1tLhdHmwyW,0.39,0.867,5,-12.53,1,0.528,0.882,0.000202,0.605,0.0888,103.447,237387,4,43.99844,12,0,0
27694,Flashback,The 5th Dimension,spotify:track:5x9s06beVdFFyPNcaImH18,0.607,0.5579999999999999,5,-11.009,0,0.0431,0.16399999999999998,0.000233,0.0912,0.9109999999999999,86.684,219040,3,17.10004,13,1,0
27697,Rain & Thunder 8,Nature's Mystic Moods,spotify:track:51VaBSI9XqrSIzeeE6QoYr,0.327,0.799,11,-33.208,1,0.0545,0.00115,0.9740000000000001,0.14400000000000002,0.0257,88.189,65840,4,0.0,2,0,0
27700,Diamonds And Rust,Joan Baez,spotify:track:4O0sGJdqpHMaWz7KoVd7tb,0.506,0.34299999999999997,5,-12.152999999999999,0,0.03,0.243,0.0,0.141,0.265,130.05200000000002,286107,4,46.69854,16,1,0
27701,Hometime - Remastered,Throbbing Gristle,spotify:track:5dLTbHjVN4NhExeZTFefD9,0.408,0.133,9,-22.551,0,0.107,0.9690000000000001,0.007679999999999999,0.0548,0.0558,118.73899999999999,220000,4,66.27108,10,0,0
27708,Fly Dark Angel,Sham 69,spotify:track:4htk8MLXVAC4LG7otrNFT6,0.531,0.6659999999999999,0,-9.198,1,0.0292,0.0010400000000000001,0.0,0.284,0.529,91.742,185707,4,28.4045,10,0,0
27718,Hello It's Me,Nazz,spotify:track:3maplYZcXwQwPcfHHBayk1,0.41200000000000003,0.226,1,-12.784,0,0.0264,0.125,4.85e-06,0.149,0.396,75.866,237107,4,84.7921,10,1,0
27731,Raining In My Heart,Leo Sayer,spotify:track:3BNZqcKefd2AfMdfojlQSf,0.561,0.536,0,-7.7829999999999995,1,0.0251,0.11599999999999999,0.0,0.0755,0.316,92.605,192493,4,57.852419999999995,10,1,0
27739,Doctor My Eyes,Jackson Browne,spotify:track:3QcuZo6WLcFkqqLmDs0d95,0.48,0.626,5,-8.406,1,0.0294,0.266,5.6999999999999996e-05,0.0857,0.542,75.63,199907,4,33.55092,8,1,0
27740,Good Morning Heartache,Diana Ross,spotify:track:3jE3WBIYBQDseLfQKc5wyW,0.354,0.18100000000000002,5,-13.017000000000001,0,0.0485,0.81,5.7799999999999995e-05,0.136,0.264,60.99,141133,4,47.76117,6,1,0
27742,Candeias,MPB4,spotify:track:3eJMwvbTRHysYTyq2vvel4,0.282,0.175,4,-16.896,0,0.0299,0.9,4.02e-06,0.106,0.156,99.43700000000001,174027,4,22.81956,8,0,0
27748,Dangerous Woman,Snooky Pryor,spotify:track:44QSLXnHeXveDEY4Crlq9u,0.41600000000000004,0.379,2,-8.109,1,0.047,0.126,0.102,0.146,0.342,170.03599999999997,236053,3,30.045,13,0,0
27755,Mistrusted Love,Mistress,spotify:track:3uFdJybO8YlmvpUu8TMhnU,0.519,0.667,5,-9.04,0,0.0433,0.0552,1.0300000000000001e-05,0.18,0.24600000000000002,107.54899999999999,235572,4,28.56121,8,1,0
27759,Stretcher Case - Music For Pleasure,The Damned,spotify:track:6PEIKmMxLSfhCo2BijfDP1,0.35200000000000004,0.782,11,-10.267000000000001,0,0.0914,0.005529999999999999,0.0,0.102,0.634,165.97,112267,4,29.675929999999997,8,0,0
27770,Playing for Fun,Maria Teresa Luciani,spotify:track:2BOeJ2gHSPcxkdo8Bzrb1k,0.591,0.5,0,-9.691,0,0.026000000000000002,0.292,6.809999999999999e-05,0.0942,0.47600000000000003,104.214,220800,3,37.5264,12,0,0
27771,Lamplight,David Essex,spotify:track:7q3ZKf8iXMqeSn6PImmxuQ,0.7290000000000001,0.447,1,-9.911,0,0.0412,0.233,1.39e-06,0.083,0.507,79.831,175413,4,37.48785,8,1,0
27779,"Smash It Up, Pt. 1 & 2",The Damned,spotify:track:6ErRX9o2wBdBKH22HA4qwW,0.259,0.768,7,-9.156,1,0.0609,0.0541,0.0267,0.0817,0.255,165.826,313720,4,40.543,13,0,0
27781,Get A Move On,Eddie Money,spotify:track:2qtpf63oGny3tnw5eEcYBv,0.606,0.737,2,-7.845,1,0.0498,0.0176,5.68e-05,0.0983,0.5870000000000001,134.679,216453,4,25.61259,10,1,0
27784,Securicor,Crass,spotify:track:4K8hT8iAAQpPdN1XVKhTzy,0.34700000000000003,0.965,2,-6.939,1,0.184,0.00101,0.0374,0.284,0.307,214.84799999999998,147907,4,30.14445,8,0,0
27797,Blow Away,George Harrison,spotify:track:67F9MFQj4YZG2i0V0HCMUs,0.643,0.633,2,-8.788,1,0.0316,0.303,0.0,0.11900000000000001,0.228,115.24600000000001,240680,4,38.6097,11,1,0
27799,Hotel Overture,Carla Bley,spotify:track:1CctNmYFyes9IOeqpZtMES,0.207,0.602,7,-9.414,1,0.069,0.662,0.0691,0.11699999999999999,0.0734,83.96700000000001,791707,4,27.36413,25,0,0
27802,Le car / Le chasse-neige,Jean-Michel Jarre,spotify:track:2HNo2RsZwrdzdhGLD1sbTa,0.179,0.7440000000000001,5,-6.349,0,0.0457,0.00229,0.6829999999999999,0.13699999999999998,0.0385,60.934,84653,4,29.615959999999998,4,0,0
27810,Hats On Wrong,The Birthday Party,spotify:track:2Nj7GsjrThqpdZoHae7TxU,0.384,0.86,11,-10.707,0,0.05,0.00134,0.00565,0.271,0.662,82.671,168107,4,19.66003,9,0,0
27811,The Way I Feel Tonight,Bay City Rollers,spotify:track:7JjKSdwhIGZicnPjEDTCVu,0.406,0.5539999999999999,11,-10.511,1,0.0331,0.0655,6.44e-06,0.0455,0.441,131.518,232387,4,37.66168,12,1,0
27814,Na Baixa Do Sapateiro / Pra Machucar Meu Coração,MPB4,spotify:track:6uQD4brOhdqlqwFFJkOjWp,0.415,0.674,6,-8.604,1,0.0427,0.4,2.7699999999999996e-05,0.192,0.397,109.22200000000001,175652,4,29.457079999999998,9,0,0
27817,It Feels So Good To Be Loved So Bad,The Manhattans,spotify:track:70yHwEYbVCFofCelzPSnjv,0.537,0.59,0,-8.613,0,0.0382,0.392,0.0,0.10099999999999999,0.43,77.954,278947,4,79.35901,12,1,0
27823,Bat Chain Puller,Captain Beefheart & His Magic Band,spotify:track:7w0lVa1rfPPGmQ3EtZtLeL,0.361,0.7809999999999999,3,-10.296,1,0.298,0.192,0.000588,0.337,0.304,209.39700000000002,325600,4,36.95012,15,0,0
27840,I Wanna Be With You,Raspberries,spotify:track:7AC2sIU1IhrsNsI5x3dImr,0.222,0.932,1,-3.835,0,0.085,0.271,0.0,0.435,0.588,133.26,187720,4,51.57292,7,1,0
27842,I Don't Wanna Be a Rich,Guilty Razors,spotify:track:06Is7I594Etxxhh8l7YszG,0.28,0.857,0,-7.121,1,0.0573,2e-05,0.0,0.0759,0.368,180.52700000000002,155800,4,30.193040000000003,9,0,0
27846,What a Shame,Crass,spotify:track:6ruam5zXyUapsFusJBzKXS,0.409,0.914,11,-4.516,0,0.16,0.0092,0.0,0.17800000000000002,0.875,182.525,70400,3,33.60235,5,0,0
27851,Nights In White Satin,The Moody Blues,spotify:track:6L5BZEcZmD6RBJnimzlyKr,0.195,0.483,4,-4.9910000000000005,0,0.03,0.465,0.49700000000000005,0.0686,0.17300000000000001,84.71,269107,4,50.00255,13,1,0
27862,Wheel In The Sky,Journey,spotify:track:215wUTQQUo2PElJFEFoB0d,0.441,0.745,2,-8.623,0,0.0741,0.084,2.22e-05,0.136,0.368,105.191,252240,4,43.67453,13,1,0
27872,Les granges brûlées / Burnt Barns,Jean-Michel Jarre,spotify:track:5qmg7bcDEaJxJsx8iSn6CQ,0.17600000000000002,0.6609999999999999,5,-6.142,0,0.0355,0.196,0.502,0.11,0.0733,118.023,194733,4,24.53989,11,0,0
27876,Ojalá,Silvio Rodríguez,spotify:track:5sQGo3fB2NoFalyy4uZjiu,0.526,0.235,7,-14.074000000000002,0,0.0991,0.907,4.44e-06,0.111,0.377,91.24,212482,1,50.50405,8,0,0
27881,They've Got a Bomb,Crass,spotify:track:32P8CdQODGBUL6rxk7kYfJ,0.486,0.998,0,-6.841,1,0.18899999999999997,0.00040599999999999995,5.1e-05,0.327,0.0325,116.229,227800,4,24.99331,9,0,0
27883,Carolina In My Mind,James Taylor,spotify:track:2T5Ch09nefwckOu5NQvjIk,0.579,0.267,4,-15.11,1,0.0348,0.11800000000000001,0.000562,0.132,0.353,74.899,238573,4,35.82221,12,1,0
27884,Himalaya - Remastered,Vangelis,spotify:track:1mwidxtc7ooeghBCmPCwqJ,0.18,0.38,9,-17.665,1,0.0381,0.0535,0.0148,0.17,0.073,152.708,637907,3,20.99876,28,0,0
27889,Lipstick - 2001 Remastered Version,Buzzcocks,spotify:track:3L0VdQUHpPCXSGzfKVwmfN,0.249,0.853,4,-6.442,1,0.061,0.000109,5.75e-06,0.305,0.36700000000000005,166.878,159733,4,34.79868,10,0,0
27890,"Goodbye, I Love You",Firefall,spotify:track:6JA1owtpzCufWO1y1OGDdo,0.619,0.7090000000000001,9,-9.08,0,0.0306,0.264,0.0,0.045,0.569,122.22200000000001,264400,4,44.55812,11,1,0
27905,The Coldest Days Of My Life (Part 1),The Chi-lites,spotify:track:6JFxSMuYrxOh4gaFNw1SCD,0.2,0.389,11,-16.712,0,0.0427,0.259,0.00958,0.41700000000000004,0.19,128.871,260813,4,43.48233,13,1,0
27911,Lady,Styx,spotify:track:1wpRglLhQ092N1rftlDMD3,0.39299999999999996,0.6779999999999999,7,-6.584,1,0.0377,0.172,0.0,0.0727,0.358,137.38,177680,4,34.41901,5,1,0
27920,Dreaming,Blondie,spotify:track:2Rn7bVL1FVYboc4c55RUdg,0.299,0.92,2,-3.377,1,0.0552,0.0048,0.00022,0.122,0.675,160.44899999999998,188494,4,50.69774,7,1,0
27923,99,Toto,spotify:track:2R3E4xKmy7lyieBKONkIMT,0.48200000000000004,0.47100000000000003,10,-13.873,0,0.0334,0.18100000000000002,0.0016699999999999998,0.11199999999999999,0.342,88.557,316053,4,17.45318,16,1,0
27927,Canço De Trepitxar Raim,Maria del Mar Bonet,spotify:track:12F6K1OHgEVaqAYVdhd0Y8,0.376,0.0225,8,-15.304,1,0.0493,0.977,0.0,0.318,0.172,92.501,54533,1,27.364320000000003,4,0,0
27932,You've Got My Soul On Fire,The Temptations,spotify:track:036VfOqzE69Sn7LEcqhMPo,0.602,0.7440000000000001,10,-8.876,0,0.0594,0.0836,0.00238,0.0932,0.706,103.794,232440,4,31.02032,12,1,0
27944,Générique,Eric Demarsan,spotify:track:6ykD0PUg9aMLUagDf12cfb,0.43799999999999994,0.40399999999999997,5,-9.765,0,0.0496,0.488,0.0856,0.0738,0.175,119.848,248547,3,34.90103,16,0,0
27945,Fotogrammi,Maria Teresa Luciani,spotify:track:1uyWfTAHiCwye8cNqkufvz,0.527,0.637,7,-9.302,0,0.0461,0.599,0.00095,0.38799999999999996,0.623,108.054,204587,1,92.31653,7,0,0
27981,Penitentiary Blues,Lightnin' Hopkins,spotify:track:6CrdqmkTJUS9an8fqDOvYr,0.469,0.313,4,-11.674000000000001,0,0.0867,0.374,0.00037999999999999997,0.0562,0.515,89.90899999999999,407800,4,49.513290000000005,21,0,0
27984,Catfish,Four Tops,spotify:track:6tRGxhyqh6ZcKFxPLw1o0N,0.631,0.902,5,-8.13,1,0.13,0.311,7.23e-06,0.0954,0.46799999999999997,122.46,395107,4,63.632690000000004,13,1,0
27997,Stay Awake,Carla Bley,spotify:track:2UtvYoRb1rPAJ5Cq49jnGf,0.4,0.304,0,-14.548,0,0.0445,0.914,0.000167,0.12300000000000001,0.19699999999999998,79.952,91467,4,44.63968,5,0,0
27999,House Of The Rising Sun,Frijid Pink,spotify:track:6IjvCFBNprUHhlamLey2Tb,0.315,0.7759999999999999,9,-6.443,1,0.0695,0.191,0.000288,0.149,0.212,114.49,283960,4,89.54346,10,1,0
28004,Einstein on the Beach: Bed,Philip Glass,spotify:track:6COin3linqtGJlgseHPfMt,0.21,0.13699999999999998,7,-19.277,1,0.0408,0.319,0.134,0.10800000000000001,0.0555,73.051,220333,4,41.15854,10,0,0
28028,"Out Of This World - Live In Seattle, 1965",John Coltrane,spotify:track:3wQWmYT1gi4Tj6pKSKHQId,0.35100000000000003,0.593,8,-11.207,1,0.0664,0.276,0.0705,0.11199999999999999,0.46399999999999997,113.61399999999999,1422493,3,32.35843,56,0,0
28031,Just To Be Close To You,Commodores,spotify:track:60ijzJRo70XLwAEaX6y0eZ,0.45399999999999996,0.308,0,-13.204,1,0.0463,0.42200000000000004,0.0,0.0483,0.32799999999999996,97.699,381360,3,51.60453,15,1,0
28042,Heartbreaker,Grand Funk Railroad,spotify:track:1H28BobfKOhI3odo2ZIWY0,0.28,0.758,11,-6.52,0,0.0516,0.0569,0.0028699999999999997,0.214,0.452,145.994,394760,3,20.09151,16,1,0
28050,Indirect Enquiries - 2006 Remastered Version,Wire,spotify:track:26vobj2PFZBvtqoPfbQIB7,0.35600000000000004,0.522,5,-7.044,1,0.0286,0.638,0.0336,0.107,0.249,102.63600000000001,216747,4,64.20563,7,0,0
28059,Love Song,The Damned,spotify:track:4Ek0TGqwQaN01OWL9vDE9t,0.304,0.9309999999999999,9,-8.238,0,0.129,0.0013599999999999999,0.182,0.523,0.212,138.071,141944,4,27.591040000000003,7,0,0
28067,Down In The Alley,Ronnie Hawkins,spotify:track:1seMwNogcfKoM4l3dYf2GH,0.532,0.29,9,-15.812000000000001,1,0.0331,0.401,0.0049700000000000005,0.21100000000000002,0.679,108.74700000000001,310933,1,32.01408,17,1,0
28068,Express,B.T. Express,spotify:track:7aUA2QLuPtuaBgnxLSAbnZ,0.664,0.6759999999999999,0,-11.276,1,0.0347,0.000113,0.0989,0.0731,0.532,108.15799999999999,308013,4,23.55625,13,1,0
28072,Closer To The Heart,Rush,spotify:track:4u3oXuVeOGoByIMz9pnOKf,0.373,0.809,2,-9.189,1,0.0744,0.115,2.13e-06,0.653,0.5379999999999999,145.042,171960,1,42.582229999999996,8,1,0
28087,I Who Have Nothing,Liquid Smoke,spotify:track:5raayWOkxcm1pt5p59xN8k,0.397,0.271,7,-15.552,0,0.0798,0.0662,0.0252,0.247,0.37,151.499,202957,3,25.73575,11,1,0
28101,Telegram Sam,T. Rex,spotify:track:4hdKgDxQMLEoiNwzL1Wu5y,0.561,0.897,4,-6.0760000000000005,0,0.111,0.0454,0.0,0.0845,0.42200000000000004,122.914,225773,4,41.298159999999996,11,1,0
28111,The Wanderer,Leif Garrett,spotify:track:3W2bKUV6XE2qNhtiiYjmEB,0.6859999999999999,0.7829999999999999,1,-12.187999999999999,0,0.071,0.0131,0.000493,0.0919,0.7609999999999999,128.494,160133,4,37.350359999999995,8,1,0
28125,"The Bubble Machine - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",Leslie Bricusse,spotify:track:7t9V9hQ0Mrt7wBp87s5JVF,0.24,0.585,10,-15.558,1,0.385,0.8220000000000001,0.0644,0.5720000000000001,0.418,150.295,176560,1,24.28209,7,0,0
28141,Georgia On My Mind,Willie Nelson,spotify:track:4Mckv604NWFSw11g4iCgG0,0.33,0.23,0,-14.538,1,0.0484,0.789,0.000213,0.0678,0.183,68.473,257040,4,20.48884,13,1,0
28151,Hoy Te Confieso,Los Terricolas,spotify:track:7GiV85w7yQWnroTKotqlHV,0.413,0.591,9,-5.441,1,0.0291,0.501,0.0,0.0562,0.42,82.94200000000001,228926,4,35.39411,12,0,0
28154,Don't Let The Sun Go Down On Me,Elton John,spotify:track:11FcfHd3SOmmrWJPGe7Y30,0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,336733,4,35.34507,13,1,0
28156,I'd Love You To Want Me,Lobo,spotify:track:71CXzHYYOyNqgtVFpNdeCS,0.431,0.5429999999999999,10,-9.96,1,0.0394,0.122,0.000123,0.0598,0.44,77.507,247640,4,25.83351,10,1,0
28165,Well? … Do They?,Crass,spotify:track:4lk7WDVQaOY3IsOYmWERFr,0.48,0.907,7,-7.877999999999999,1,0.43799999999999994,0.0258,0.0,0.11599999999999999,0.257,182.61,94080,4,35.41876,6,0,0
28170,Time For Me To Fly,REO Speedwagon,spotify:track:0cO7JEo8deKuQMWpDyjenY,0.46299999999999997,0.629,2,-7.075,1,0.0269,0.0524,0.0,0.17600000000000002,0.45899999999999996,81.797,221387,4,112.48414,5,1,0
28176,"Lucille / Corrine, Corrina",Raul Seixas,spotify:track:3oU1EQvwhqDDJJuM1Ogebj,0.48100000000000004,0.9670000000000001,2,-2.576,0,0.218,0.21,0.0,0.28600000000000003,0.643,135.60399999999998,265200,4,68.29536,10,0,0
28179,I Need You,America,spotify:track:4Anh5Ti55P6SXG3H94QLqV,0.528,0.47200000000000003,7,-10.427999999999999,1,0.0267,0.583,0.0,0.129,0.251,134.099,183187,3,23.84639,7,1,0
28183,Cupid,Tony Orlando & Dawn,spotify:track:5qHp6VZFrrDodCgm6z1sMM,0.6609999999999999,0.649,2,-15.515999999999998,1,0.0582,0.23199999999999998,2.26e-06,0.136,0.322,124.571,187440,4,36.05121,8,1,0
28185,Morning Blues,Lightnin' Hopkins,spotify:track:6Fc7ILgIAoszlAz6nUHt1B,0.503,0.209,11,-15.385,0,0.0661,0.635,0.005229999999999999,0.114,0.158,173.58599999999998,279493,3,24.87474,15,0,0
28196,Hopelessly Devoted To You,Olivia Newton-John,spotify:track:5nNpVC9AC6DWgrT5RX0e0b,0.574,0.514,11,-8.02,0,0.027999999999999997,0.313,0.0036200000000000004,0.27399999999999997,0.35200000000000004,111.005,186000,3,33.40889,8,1,0
28223,D'yer Mak'er,Led Zeppelin,spotify:track:4ItljeeAXtHsnsnnQojaO2,0.525,0.929,9,-8.56,0,0.0784,0.262,2.8999999999999997e-05,0.0754,0.556,163.503,262748,4,75.85935,12,1,0
28229,Jumpin' Jack Flash,Ananda Shankar,spotify:track:6BkeuHmO4P69Ln2BSonrXi,0.523,0.722,6,-6.5329999999999995,1,0.0307,0.07400000000000001,0.00336,0.122,0.506,129.424,215867,4,24.58275,11,0,0
28233,I've Got To Have You,Sammi Smith,spotify:track:1LsphiQpg9dJzK9VfUWoyK,0.425,0.42100000000000004,3,-12.155999999999999,1,0.0384,0.184,0.0006450000000000001,0.0929,0.35100000000000003,143.811,194627,4,83.94035,7,1,0
28254,C'mon Marianne,Donny Osmond,spotify:track:3zudx3BM9qSW423TQr4lhn,0.536,0.8109999999999999,6,-4.29,0,0.107,0.513,2.9600000000000005e-05,0.0553,0.594,105.21,143067,4,57.266830000000006,6,1,0
28260,Where Are You Going To My Love,The Brotherhood Of Man,spotify:track:1kzfq7pofurMjxbB623f19,0.217,0.43200000000000005,0,-12.447000000000001,1,0.0348,0.0835,0.0,0.262,0.29,179.593,178986,4,93.96398,7,1,0
28265,"Quizás, Porque",Sui Generis,spotify:track:1qa1RJbrfCOZ8ptY73DzS1,0.44799999999999995,0.0189,2,-27.166999999999998,1,0.0443,0.937,0.00042699999999999997,0.125,0.21100000000000002,99.654,132973,3,16.14611,8,0,0
28268,Jet,Paul McCartney And Wings,spotify:track:4D40ZlFAWsvX7lua1Kablh,0.504,0.7390000000000001,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.41700000000000004,128.918,248360,4,27.703490000000002,12,1,0
28275,One Of The Boys,Mott The Hoople,spotify:track:3xyJQopi3TWy2ouP5A3EcS,0.355,0.915,7,-5.825,1,0.11699999999999999,0.00409,0.00046399999999999995,0.35,0.302,121.21600000000001,406133,4,30.82317,11,1,0
28283,Noise Annoys - 2001 Remastered Version,Buzzcocks,spotify:track:06sc8OdFDjFlLYFqnQIZFy,0.293,0.825,6,-7.432,0,0.16899999999999998,0.00471,0.0845,0.172,0.575,157.569,173067,4,52.5279,8,0,0
28291,Don't Cry Out Loud,Melissa Manchester,spotify:track:19UFoFiFCs3rTyHKSbvhZk,0.409,0.521,10,-9.953,1,0.0335,0.226,0.0,0.132,0.278,76.82,230853,4,23.77848,12,1,0
28294,Black Silk Stocking,Krisma,spotify:track:5JIQPcSzNJTCKDfpUkHtK2,0.525,0.9259999999999999,9,-3.2539999999999996,1,0.0364,0.0050799999999999994,0.0040100000000000005,0.111,0.33799999999999997,142.911,156333,4,31.1224,9,0,0
28301,America,Yes,spotify:track:0BokdaCN0sKUxRl0Nv0Tmh,0.29,0.706,2,-8.497,1,0.0575,0.0036,0.191,0.27899999999999997,0.486,88.77600000000001,632333,4,16.63799,25,1,0
28303,"Try Some, Buy Some",Ronnie Spector,spotify:track:4bYpOfPbNe6J8X7ZzPNrA6,0.322,0.46399999999999997,2,-10.453,0,0.0302,0.11599999999999999,1.75e-06,0.18,0.245,121.417,252880,3,61.09745,11,1,0
28305,I'd Rather Leave While I'm In Love,Rita Coolidge,spotify:track:0nK1BS4E6VB67JTRkOZT0p,0.46,0.5670000000000001,8,-8.677,1,0.0331,0.0737,1.26e-06,0.114,0.22399999999999998,131.594,205053,4,39.46768,12,1,0
28310,Seems Like I Gotta Do Wrong,The Whispers,spotify:track:4TwJgeLZ2cFmx8WqFdOEsH,0.389,0.405,0,-6.23,1,0.026000000000000002,0.29,0.00031,0.107,0.213,83.632,168166,4,52.24459,9,1,0
28322,Sit Yourself Down,Stephen Stills,spotify:track:5On3jW8UBfuYJtdqyY9hNQ,0.29600000000000004,0.545,7,-13.079,1,0.0372,0.0564,9.68e-06,0.11,0.7070000000000001,87.85700000000001,185493,4,45.88819,7,1,0
28325,Lonesome In My Bedroom,Luther Johnson,spotify:track:4xu0LW34dFEoHG1x65tQPx,0.6759999999999999,0.249,0,-13.597999999999999,0,0.0349,0.47100000000000003,0.0071200000000000005,0.128,0.48,79.828,385600,3,28.00442,20,0,0
28329,Brother's Gonna Work It Out,Willie Hutch,spotify:track:1haurWCw5Yb1oP8xNQTfCV,0.496,0.625,6,-11.174000000000001,0,0.32299999999999995,0.545,0.000138,0.0884,0.359,111.155,287667,4,47.21334,13,1,0
28340,The Diary,Raul Seixas,spotify:track:2sf5g6kzSQNzmUUstG22bL,0.415,0.7829999999999999,0,-2.11,0,0.0383,0.642,0.0,0.294,0.511,113.979,148400,3,24.17191,10,0,0
28345,"I Got A Thing, You Got A Thing, Everybody's Got A Thing",Funkadelic,spotify:track:5cupwJ9ibX0HCpcZ61GRGn,0.515,0.877,2,-8.516,1,0.127,0.0787,0.11800000000000001,0.10099999999999999,0.645,76.361,236667,4,23.54327,8,1,0
28352,Gettin' Ready For Love,Diana Ross,spotify:track:0pcK3PMi6edNY55qGvMGvN,0.5920000000000001,0.491,7,-12.501,0,0.0917,0.175,0.0,0.0467,0.5710000000000001,129.528,164960,4,34.2398,6,1,0
28362,Who Gives a Damn,Sham 69,spotify:track:2MpsfYOSoH7OIAgEetaeAh,0.444,0.7120000000000001,10,-8.417,0,0.0496,0.0778,2.27e-06,0.444,0.304,97.979,244147,4,26.60913,11,0,0
28369,True Love,kalapana,spotify:track:0vLHXW6gwm47vxkwIX0aFf,0.45299999999999996,0.489,9,-9.884,0,0.033,0.42,5.26e-06,0.0829,0.27899999999999997,142.386,280667,4,42.20304,13,0,0
28371,You Angel You,Manfred Mann's Earth Band,spotify:track:07V2lH4IMb5Jx9k49X4bY4,0.311,0.491,11,-12.727,1,0.0481,0.0285,0.0148,0.11199999999999999,0.276,79.405,310693,4,35.423429999999996,14,1,0
28373,Thinkin',Compost,spotify:track:3HagDQUNuGCcfeJBCaOubH,0.529,0.93,5,-7.485,0,0.0936,0.147,0.0382,0.046,0.857,94.08200000000001,395893,4,30.585659999999997,15,0,0
28382,Canço Per Una Bona Mort,Maria del Mar Bonet,spotify:track:05wCRFtnkeyVLUBuxnxcvf,0.231,0.195,4,-15.152000000000001,0,0.0341,0.943,0.0059700000000000005,0.122,0.146,139.833,215707,3,24.43378,14,0,0
